ticker,cik,symbol,description,gics_sector,equity_securities,cap_size,sector_revenue_total_(trillions),total_cap_(trillions)
ACDI,1850316,ACDI,Ascendant Digital Acquisition Corp. III,Financials,Common stocks,Small cap,2.7,46.3
ESM,1841420,ESM,ESM Acquisition Corporation Class A,Financials,Common stocks,Small cap,2.7,46.3
VEL,1692376,VEL,"Velocity Financial, Inc.",Financials,Common stocks,Micro cap,2.7,46.3
SIFY,1094324,SIFY,SIFY Technologies Limited ADRs,Communication Services,ADRs,Micro cap,1.6,46.3
PLPC,80035,PLPC,Preformed Line Products,Industrials,Common stocks,Small cap,2.7,46.3
KRNL,1832950,KRNL,"Kernel Group Holdings, Inc. - Class A",Financials,Common stocks,Small cap,2.7,46.3
QTRX,1503274,QTRX,Quanterix Corporation,Health Care,Common stocks,Small cap,2.8,46.3
DXLG,813298,DXLG,"Destination XL Group, Inc",Consumer Discretionary,Common stocks,Small cap,2.9,46.3
BZH,915840,BZH,Beazer Homes Inc,Consumer Discretionary,Common stocks,Small cap,2.9,46.3
FSRX,1834336,FSRX,FinServ Acquisition Corp. II Class A,Financials,Common stocks,Small cap,2.7,46.3
RRAC,1860879,RRAC,Rigel Resource Acquisition Corp. Class A,Financials,Common stocks,Small cap,2.7,46.3
NEPT,1401395,NEPT,Neptune Wellness Solutions Inc,Health Care,Common stocks,Micro cap,2.8,46.3
WTBA,1166928,WTBA,West Bancorporation Inc,Financials,Common stocks,Small cap,2.7,46.3
OSPN,1044777,OSPN,Onespan Inc,Information Technology,Common stocks,Small cap,5.8,46.3
ALTU,1822366,ALTU,Altitude Acquisition Corp. - Class A,Financials,Common stocks,Micro cap,2.7,46.3
BEDU,1696355,BEDU,Bright Scholar Education Holdings Limited ADRs of Class A,Consumer Discretionary,ADRs,Micro cap,2.9,46.3
HNST,1530979,HNST,"Honest Company, Inc.",Consumer Staples,Common stocks,Micro cap,2.6,46.3
ZYXI,846475,ZYXI,"Zynex, Inc.",Health Care,Common stocks,Small cap,2.8,46.3
OCFT,1780531,OCFT,"OneConnect Financial Technology Co., Ltd. ADRs",Information Technology,ADRs,Micro cap,5.8,46.3
ARBE,1861841,ARBE,Arbe Robotics Ltd.,Information Technology,Common stocks,Micro cap,5.8,46.3
LMDX,1685428,LMDX,LumiraDx Limited,Health Care,Common stocks,Micro cap,2.8,46.3
IGIC,1794338,IGIC,International General Insurance Holdings Ltd.,Financials,Common stocks,Small cap,2.7,46.3
CZNC,810958,CZNC,Citizens And Northern Corp,Financials,Common stocks,Small cap,2.7,46.3
HTPA,1828817,HTPA,Highland Transcend Partners I Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
JUN,1838814,JUN,Juniper II Corp. Class A,Financials,Common stocks,Small cap,2.7,46.3
COOK,1857853,COOK,"Traeger, Inc.",Consumer Discretionary,Common stocks,Small cap,2.9,46.3
GPAC,1831979,GPAC,Global Partner Acquisition Corp II - Class A,Financials,Common stocks,Small cap,2.7,46.3
TIPT,1393726,TIPT,Tiptree Inc Class A,Financials,Common stocks,Small cap,2.7,46.3
WALD,1840199,WALD,Waldencast Acquisition Corp. Class A Ordinary Share,Financials,Common stocks,Small cap,2.7,46.3
COVA,1837160,COVA,COVA Acquisition Corp. - Class A,Financials,Common stocks,Unknown,2.7,46.3
CHAA,1838293,CHAA,Catcha Investment Corp. Class A,Financials,Common stocks,Small cap,2.7,46.3
TYRA,1863127,TYRA,"Tyra Biosciences, Inc.",Health Care,Common stocks,Small cap,2.8,46.3
TSVT,1860782,TSVT,"2seventy bio, Inc.",Health Care,Common stocks,Small cap,2.8,46.3
HUDI,1791725,HUDI,"Huadi International Group Co., Ltd.",Materials,Common stocks,Micro cap,0.9,46.3
BTAI,1720893,BTAI,Bioxcel Therapeutics Inc.,Health Care,Common stocks,Small cap,2.8,46.3
DSKE,1642453,DSKE,Daseke Inc,Industrials,Common stocks,Small cap,2.7,46.3
GLUE,1826457,GLUE,"Monte Rosa Therapeutics, Inc.",Health Care,Common stocks,Small cap,2.8,46.3
ABSI,1672688,ABSI,AbSci Corp,Health Care,Common stocks,Micro cap,2.8,46.3
HTBI,1538263,HTBI,Hometrust Bancshares Inc,Financials,Common stocks,Small cap,2.7,46.3
WEAV,1609151,WEAV,"Weave Communications, Inc.",Information Technology,Common stocks,Small cap,5.8,46.3
TSIB,1832737,TSIB,Tishman Speyer Innovation Corp. II Class A,Financials,Common stocks,Unknown,2.7,46.3
FULC,1680581,FULC,"Fulcrum Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
NC,789933,NC,Nacco Industries Inc Class A,Energy,Common stocks,Micro cap,2.2,46.3
NEWP,1369085,NEWP,New Pacific Metals Corp.,Materials,Common stocks,Small cap,0.9,46.3
PFHD,1630856,PFHD,Professional Holding Corp. - Class A,Financials,Common stocks,Small cap,2.7,46.3
GXII,1826669,GXII,GX Acquisition Corp. II Class A,Financials,Common stocks,Unknown,2.7,46.3
UVE,891166,UVE,Universal Insurance Holdings Inc,Financials,Common stocks,Small cap,2.7,46.3
BSKY,1846804,BSKY,"Big Sky Growth Partners, Inc. Class A",Financials,Common stocks,Unknown,2.7,46.3
FENG,1509646,FENG,Phoenix New Media ADRs,Communication Services,ADRs,Micro cap,1.6,46.3
GRVY,1313310,GRVY,Gravity ADRs,Information Technology,ADRs,Small cap,5.8,46.3
ITRM,1659323,ITRM,Iterum Therapeutics Plc,Health Care,Common stocks,Micro cap,2.8,46.3
EBTC,1018399,EBTC,Enterprise Bancorp Inc,Financials,Common stocks,Small cap,2.7,46.3
SHBI,1035092,SHBI,Shore Bancshares Inc,Financials,Common stocks,Micro cap,2.7,46.3
BLUA,1831006,BLUA,BlueRiver Acquisition Corp. Class A,Financials,Common stocks,Small cap,2.7,46.3
GOGN,1852940,GOGN,GoGreen Investments Corporation Class A,Financials,Common stocks,Small cap,2.7,46.3
KALV,1348911,KALV,Kalvista Pharmaceuticals Inc,Health Care,Common stocks,Micro cap,2.8,46.3
SCWO,933972,SCWO,"374Water, Inc",Industrials,Common stocks,Small cap,2.7,46.3
BOOM,34067,BOOM,Dmc Global Inc,Energy,Common stocks,Small cap,2.2,46.3
DOUG,1878897,DOUG,Douglas Elliman Inc.,Real Estate,Common stocks,Micro cap,0.6,46.3
BMEA,1840439,BMEA,"Biomea Fusion, Inc.",Health Care,Common stocks,Small cap,2.8,46.3
REE,1843588,REE,REE Automotive Ltd. - Class A,Utilities,Common stocks,Micro cap,,
KIII,1826059,KIII,Kismet Acquisition Three Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
DJCO,783412,DJCO,Daily Journal Corp,Communication Services,Common stocks,Small cap,1.6,46.3
RRBI,1071236,RRBI,"Red River Bancshares, Inc.",Financials,Common stocks,Small cap,2.7,46.3
DRAY,1852771,DRAY,Macondray Capital Acquisition Corp. I Class A,Financials,Common stocks,Unknown,2.7,46.3
CIIG,1841338,CIIG,"CIIG Capital Partners II, Inc. Class A",Financials,Common stocks,Micro cap,2.7,46.3
SKE,1713748,SKE,Skeena Resources Limited,Materials,Common stocks,Small cap,0.9,46.3
TINV,1820144,TINV,Tiga Acquisition Corp. Class A,Financials,Common stocks,Small cap,2.7,46.3
AMNB,741516,AMNB,American National Bankshares Inc,Financials,Common stocks,Small cap,2.7,46.3
AOMR,1766478,AOMR,"Angel Oak Mortgage, Inc.",Financials,Mortgage REITs,Micro cap,2.7,46.3
TZPS,1823481,TZPS,TZP Strategies Acquisition Corp. - Class A,Financials,Common stocks,Unknown,2.7,46.3
LGTO,1883814,LGTO,Legato Merger Corp. II,Financials,Common stocks,Small cap,2.7,46.3
SMMF,811808,SMMF,Summit Financial Group Inc,Financials,Common stocks,Micro cap,2.7,46.3
QIWI,1561566,QIWI,QIWI plc ADRs,Information Technology,ADRs,Small cap,5.8,46.3
AVAH,1832332,AVAH,"Aveanna Healthcare Holdings, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
KLAQ,1823323,KLAQ,KL Acquisition Corp Class A,Financials,Common stocks,Unknown,2.7,46.3
SPKB,1826435,SPKB,Silver Spike Acquisition Corp II - Class A,Financials,Common stocks,Micro cap,2.7,46.3
PRLD,1678660,PRLD,Prelude Therapeutics Incorporated,Health Care,Common stocks,Small cap,2.8,46.3
PFIS,1056943,PFIS,Peoples Financial Services Corp,Financials,Common stocks,Small cap,2.7,46.3
CLRM,1831937,CLRM,Clarim Acquisition Corp. - Class A,Financials,Common stocks,Unknown,2.7,46.3
LCAA,1841024,LCAA,L Catterton Asia Acquisition Corp Class A,Financials,Common stocks,Micro cap,2.7,46.3
DHBC,1838176,DHBC,DHB Capital Corp. Class A,Financials,Common stocks,Unknown,2.7,46.3
AVNW,1377789,AVNW,Aviat Networks Inc,Information Technology,Common stocks,Small cap,5.8,46.3
DNZ,1830374,DNZ,D and Z Media Acquisition Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
CND,1824301,CND,Concord Acquisition Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
IPVI,1839611,IPVI,InterPrivate IV InfraTech Partners Inc. Class A,Financials,Common stocks,Micro cap,2.7,46.3
HUT,1731805,HUT,Hut 8 Mining Corp.,Financials,Common stocks,Small cap,2.7,46.3
APTM,1845550,APTM,Alpha Partners Technology Merger Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
ARRW,1835972,ARRW,Arrowroot Acquisition Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
FLME,1831481,FLME,Flame Acquisition Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
PTSI,798287,PTSI,Pam Transportation Services Inc,Industrials,Common stocks,Small cap,2.7,46.3
INBK,1562463,INBK,First Internet Bancorp,Financials,Common stocks,Micro cap,2.7,46.3
AMPI,1835636,AMPI,"Advanced Merger Partners, Inc. Class A",Financials,Common stocks,Micro cap,2.7,46.3
ALBO,1322505,ALBO,Albireo Pharma Inc,Health Care,Common stocks,Small cap,2.8,46.3
TPC,77543,TPC,Tutor Perini Corp,Industrials,Common stocks,Small cap,2.7,46.3
HEPS,1850235,HEPS,D-MARKET Electronic Services & Trading ADRs,Consumer Discretionary,ADRs,Small cap,2.9,46.3
PEI,77281,PEI,Pennsylvania Real Estate Investment Trust,Real Estate,REITs,Micro cap,0.6,46.3
AMRX,1723128,AMRX,Amneal Pharmaceuticals Inc Class A,Health Care,Common stocks,Micro cap,2.8,46.3
WPCA,1836075,WPCA,Warburg Pincus Capital Corporation IA Class A,Financials,Common stocks,Micro cap,2.7,46.3
HUGS,1836894,HUGS,USHG Acquisition Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
RXST,1111485,RXST,"RxSight, Inc.",Health Care,Common stocks,Small cap,2.8,46.3
VTIQ,1823884,VTIQ,VectoIQ Acquisition Corp. II - Class A,Financials,Common stocks,Small cap,2.7,46.3
AVDL,1012477,AVDL,Avadel Pharmaceuticals PLC ADRs,Health Care,ADRs,Small cap,2.8,46.3
CGNT,1824814,CGNT,Cognyte Software Ltd.,Information Technology,Common stocks,Micro cap,5.8,46.3
LGVC,1879297,LGVC,LAMF Global Ventures Corp. I Class A,Financials,Common stocks,Micro cap,2.7,46.3
CIR,1091883,CIR,Circor International Inc,Industrials,Common stocks,Small cap,2.7,46.3
SKYT,1819974,SKYT,"SkyWater Technology, Inc",Information Technology,Common stocks,Small cap,5.8,46.3
GROY,1834026,GROY,Gold Royalty Corp.,Materials,Common stocks,Small cap,0.9,46.3
LX,1708259,LX,LexinFintech Holdings Ltd. ADRs,Financials,ADRs,Small cap,2.7,46.3
KRT,1758021,KRT,Karat Packaging Inc.,Industrials,Common stocks,Micro cap,2.7,46.3
FMAO,792966,FMAO,Farmers And Merchants Bancorp Inc,Financials,Common stocks,Small cap,2.7,46.3
STRE,1838361,STRE,"Supernova Partners Acquisition Company III, Ltd. Class A",Financials,Common stocks,Micro cap,2.7,46.3
KINZ,1820875,KINZ,KINS Technology Group Inc. - Class A,Financials,Common stocks,Micro cap,2.7,46.3
FWAC,1847874,FWAC,Fifth Wall Acquisition Corp. III Class A,Financials,Common stocks,Micro cap,2.7,46.3
VXRT,72444,VXRT,Vaxart Inc,Health Care,Common stocks,Micro cap,2.8,46.3
CBAY,1042074,CBAY,CymaBay Therapeutics Inc,Health Care,Common stocks,Small cap,2.8,46.3
GBLI,1494904,GBLI,Global Indemnity Ltd,Financials,Common stocks,Micro cap,2.7,46.3
RMBL,1596961,RMBL,Rumbleon Inc Class B,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
SUPV,1517399,SUPV,Grupo Supervielle SA ADRs of Class B,Financials,ADRs,Micro cap,2.7,46.3
BNR,1792267,BNR,Burning Rock Biotech Limited ADRs,Health Care,ADRs,Micro cap,2.8,46.3
TMKR,1821606,TMKR,Tastemaker Acquisition Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
TCI,733590,TCI,Transcontinental Realty Investors,Real Estate,Common stocks,Small cap,0.6,46.3
TOI,1799191,TOI,"The Oncology Institute, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
FFIE,1805521,FFIE,Faraday Future Intelligent Electric Inc.,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
ASC,1577437,ASC,Ardmore Shipping Corp,Energy,Common stocks,Small cap,2.2,46.3
CECE,3197,CECE,Ceco Environmental Corp,Industrials,Common stocks,Small cap,2.7,46.3
KCGI,1865407,KCGI,Kensington Capital Acquisition Corp. V Class A,Financials,Common stocks,Micro cap,2.7,46.3
AURC,1835856,AURC,Aurora Acquisition Corp. Class A,Financials,Common stocks,Small cap,2.7,46.3
GGMC,1818880,GGMC,Glenfarne Merger Corp. - Class A,Financials,Common stocks,Micro cap,2.7,46.3
KAIR,1824171,KAIR,Kairos Acquisition Corp. - Class A,Financials,Common stocks,Unknown,2.7,46.3
POW,1829427,POW,Powered Brands - Class A,Financials,Common stocks,Unknown,2.7,46.3
BARK,1819574,BARK,The Original BARK Company,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
NVSA,1838433,NVSA,New Vista Acquisition Corp Class A,Financials,Common stocks,Unknown,2.7,46.3
CPTK,1827899,CPTK,Crown PropTech Acquisitions Class A,Financials,Common stocks,Micro cap,2.7,46.3
REV,887921,REV,Revlon Inc Class A,Consumer Staples,Common stocks,Micro cap,2.6,46.3
EPWR,1825720,EPWR,Empowerment & Inclusion Capital I Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
TGB,878518,TGB,Taseko Mines Limited,Materials,Common stocks,Small cap,0.9,46.3
DISA,1838831,DISA,Disruptive Acquisition Corporation I Class A,Financials,Common stocks,Small cap,2.7,46.3
SGU,1002590,SGU,Star Gas Partners LP,Utilities,Common stocks,Small cap,,
SWET,1828914,SWET,Athlon Acquisition Corp. - Class A,Financials,Common stocks,Unknown,2.7,46.3
MDH,1823143,MDH,MDH Acquisition Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
SFST,1090009,SFST,Southern First Bancshares Inc,Financials,Common stocks,Micro cap,2.7,46.3
EAC,1832765,EAC,Edify Acquisition Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
ADEX,1830029,ADEX,Adit EdTech Acquisition Corp.,Financials,Common stocks,Micro cap,2.7,46.3
CNDA,1851959,CNDA,Concord Acquisition Corp II Class A,Financials,Common stocks,Micro cap,2.7,46.3
RONI,1845437,RONI,Rice Acquisition Corp. II Class A,Financials,Common stocks,Small cap,2.7,46.3
FTCV,1829328,FTCV,FinTech Acquisition Corp. V Class A,Financials,Common stocks,Unknown,2.7,46.3
FTVI,1844336,FTVI,FinTech Acquisition Corp. VI Class A,Financials,Common stocks,Micro cap,2.7,46.3
PICC,1835800,PICC,Pivotal Investment Corporation III Class A,Financials,Common stocks,Unknown,2.7,46.3
PMGM,1837607,PMGM,Priveterra Acquisition Corp. - Class A,Financials,Common stocks,Micro cap,2.7,46.3
FTAA,1832696,FTAA,FTAC Athena Acquisition Corp. Class A Ordinary Share,Financials,Common stocks,Unknown,2.7,46.3
FTEV,1839569,FTEV,FinTech Evolution Acquisition Group Class A,Financials,Common stocks,Micro cap,2.7,46.3
JUGG,1842609,JUGG,Jaws Juggernaut Acquisition Corporation Class A Ordinary Share,Financials,Common stocks,Micro cap,2.7,46.3
PRVB,1695357,PRVB,Provention Bio Inc,Health Care,Common stocks,Mid cap,2.8,46.3
ADER,1822912,ADER,26 Capital Acquisition Corp. - Class A,Financials,Common stocks,Micro cap,2.7,46.3
IIII,1829889,IIII,INSU Acquisition Corp. III Class A,Financials,Common stocks,Unknown,2.7,46.3
AXTI,1051627,AXTI,Axt Inc,Information Technology,Common stocks,Micro cap,5.8,46.3
BACA,1869673,BACA,Berenson Acquisition Corp. I Class A,Financials,Common stocks,Micro cap,2.7,46.3
GTPA,1837105,GTPA,"Gores Technology Partners, Inc. Class A",Financials,Common stocks,Micro cap,2.7,46.3
FTPA,1839972,FTPA,FTAC Parnassus Acquisition Corp. Class A,Financials,Common stocks,Unknown,2.7,46.3
PLM,866028,PLM,Polymet Mining Corporation,Materials,Common stocks,Micro cap,0.9,46.3
ONYX,1849548,ONYX,Onyx Acquisition Co. I - Class A,Financials,Common stocks,Small cap,2.7,46.3
LVRA,1841383,LVRA,Levere Holdings Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
TG,850429,TG,Tredegar Corp,Materials,Common stocks,Micro cap,0.9,46.3
RLGT,1171155,RLGT,Radiant Logistic Inc,Industrials,Common stocks,Micro cap,2.7,46.3
CBNK,1419536,CBNK,"Capital Bancorp, Inc.",Financials,Common stocks,Micro cap,2.7,46.3
CYD,932695,CYD,China Yuchai International Ltd,Industrials,Common stocks,Micro cap,2.7,46.3
LOCO,1606366,LOCO,"El Pollo Loco Holdings, Inc.",Consumer Discretionary,Common stocks,Small cap,2.9,46.3
BLDE,1779128,BLDE,"Blade Air Mobility, Inc. - Class A",Industrials,Common stocks,Micro cap,2.7,46.3
EVLV,1805385,EVLV,"Evolv Technologies Holdings, Inc. - Class A",Information Technology,Common stocks,Small cap,5.8,46.3
JOAN,1834585,JOAN,JOANN Inc.,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
GILT,897322,GILT,Gilat Satellite Networks Ltd.,Information Technology,Common stocks,Small cap,5.8,46.3
USWS,1670349,USWS,"U.S. Well Services, Inc. - Class A",Energy,Common stocks,Micro cap,2.2,46.3
HDSN,925528,HDSN,Hudson Technologies Inc,Industrials,Common stocks,Small cap,2.7,46.3
BELFA,729580,BELFA,Bel Fuse Inc Class A,Information Technology,Common stocks,Small cap,5.8,46.3
NCAC,1849475,NCAC,Newcourt Acquisition Corp Class A,Financials,Common stocks,Micro cap,2.7,46.3
NMG,1649752,NMG,Nouveau Monde Graphite Inc.,Materials,Common stocks,Micro cap,0.9,46.3
BHR,1574085,BHR,"Braemar Hotels & Resorts, Inc",Real Estate,REITs,Micro cap,0.6,46.3
TARS,1819790,TARS,"Tarsus Pharmaceuticals, Inc.",Health Care,Common stocks,Small cap,2.8,46.3
RKTA,1844363,RKTA,Rocket Internet Growth Opportunities Corp. Class A,Financials,Common stocks,Micro cap,2.7,46.3
ANIK,898437,ANIK,Anika Therapeutics Inc,Health Care,Common stocks,Small cap,2.8,46.3
FSP,1031316,FSP,Franklin Street Properties Corp,Real Estate,REITs,Micro cap,0.6,46.3
SOI,1697500,SOI,"Solaris Oilfield Infrastructure, Inc. Class A",Energy,Common stocks,Micro cap,2.2,46.3
GRPN,1490281,GRPN,Groupon Inc,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
OPAD,1825024,OPAD,Offerpad Solutions Inc. Class A,Real Estate,Common stocks,Micro cap,0.6,46.3
PWP,1777835,PWP,Perella Weinberg Partners - Class A,Financials,Common stocks,Small cap,2.7,46.3
IPVF,1839610,IPVF,InterPrivate III Financial Partners Inc. Class A,Financials,Common stocks,Micro cap,2.7,46.3
CSTE,1504379,CSTE,Caesarstone Ltd,Industrials,Common stocks,Micro cap,2.7,46.3
RSI,1793659,RSI,"Rush Street Interactive, Inc. Class A",Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
SGHT,1531177,SGHT,"Sight Sciences, Inc.",Health Care,Common stocks,Small cap,2.8,46.3
BPT,850033,BPT,BP Prudhoe Bay Royalty Trust,Financials,Royalty trusts,Micro cap,2.7,46.3
PUCK,1836100,PUCK,Goal Acquisitions Corp.,Financials,Common stocks,Small cap,2.7,46.3
UTMD,706698,UTMD,Utah Medical Products Inc,Health Care,Common stocks,Small cap,2.8,46.3
POND,1842430,POND,Angel Pond Holdings Corporation Class A,Financials,Common stocks,Micro cap,2.7,46.3
